github_url,file_path,signature,static_match
github.com/drboog/ProFusion,diffusers/tests/pipelines/versatile_diffusion/test_versatile_diffusion_text_to_image.py,diffusers.VersatileDiffusionTextToImagePipeline.from_pretrained;diffusers.VersatileDiffusionTextToImagePipeline.from_pretrained;diffusers.VersatileDiffusionTextToImagePipeline.from_pretrained,shi-labs/versatile-diffusion;shi-labs/versatile-diffusion
github.com/microsoft/LMOps,promptist/diffusers/examples/textual_inversion/textual_inversion_flax.py,diffusers.FlaxAutoencoderKL.from_pretrained;diffusers.FlaxUNet2DConditionModel.from_pretrained;diffusers.pipelines.stable_diffusion.FlaxStableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/pipelines/latent_diffusion/test_latent_diffusion_uncond.py,diffusers.LDMPipeline.from_pretrained,CompVis/ldm-celebahq-256
github.com/cloneofsimo/magicmix,magic_mix/magic_mix.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained,CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4
github.com/DebugML/adversarial_prompting,utils/objectives/image_generation_objective.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained,runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
github.com/WGS-note/finetune_stable_diffusion,diffusers/tests/pipelines/versatile_diffusion/test_versatile_diffusion_image_variation.py,diffusers.VersatileDiffusionImageVariationPipeline.from_pretrained,shi-labs/versatile-diffusion
github.com/MichWozPol/LEGO_StableDiffusion,diffusers/tests/pipelines/versatile_diffusion/test_versatile_diffusion_text_to_image.py,diffusers.VersatileDiffusionTextToImagePipeline.from_pretrained;diffusers.VersatileDiffusionTextToImagePipeline.from_pretrained;diffusers.VersatileDiffusionTextToImagePipeline.from_pretrained,shi-labs/versatile-diffusion;shi-labs/versatile-diffusion
github.com/declare-lab/tango,diffusers/tests/pipelines/altdiffusion/test_alt_diffusion.py,diffusers.AltDiffusionPipeline.from_pretrained;diffusers.DDIMScheduler.from_pretrained;diffusers.AltDiffusionPipeline.from_pretrained,BAAI/AltDiffusion;BAAI/AltDiffusion;BAAI/AltDiffusion
github.com/huggingface/diffusers,tests/pipelines/versatile_diffusion/test_versatile_diffusion_image_variation.py,diffusers.VersatileDiffusionImageVariationPipeline.from_pretrained,shi-labs/versatile-diffusion
github.com/huggingface/diffusers,tests/pipelines/kandinsky_v22/test_kandinsky_controlnet_img2img.py,diffusers.KandinskyV22PriorEmb2EmbPipeline.from_pretrained;diffusers.KandinskyV22ControlnetImg2ImgPipeline.from_pretrained,kandinsky-community/kandinsky-2-2-prior;kandinsky-community/kandinsky-2-2-controlnet-depth
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/pipelines/stable_diffusion/test_stable_diffusion_instruction_pix2pix.py,diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained;diffusers.StableDiffusionInstructPix2PixPipeline.from_pretrained,timbrooks/instruct-pix2pix;timbrooks/instruct-pix2pix;timbrooks/instruct-pix2pix;timbrooks/instruct-pix2pix;timbrooks/instruct-pix2pix
github.com/pynecone-io/pynecone-examples,stable_diffusion/stable_diffusion/img2img_mac.py,diffusers.StableDiffusionImg2ImgPipeline.from_pretrained,stabilityai/stable-diffusion-2-1
github.com/huggingface/diffusers,tests/pipelines/versatile_diffusion/test_versatile_diffusion_dual_guided.py,diffusers.VersatileDiffusionDualGuidedPipeline.from_pretrained;diffusers.VersatileDiffusionDualGuidedPipeline.from_pretrained;diffusers.VersatileDiffusionDualGuidedPipeline.from_pretrained,shi-labs/versatile-diffusion;shi-labs/versatile-diffusion
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/test_modeling_common.py,diffusers.models.UNet2DConditionModel.from_pretrained;diffusers.models.UNet2DConditionModel.from_pretrained;diffusers.models.UNet2DConditionModel.from_pretrained;diffusers.models.UNet2DConditionModel.from_pretrained;diffusers.models.UNet2DConditionModel.from_pretrained,hf-internal-testing/stable-diffusion-broken;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch
github.com/mystic-ai/pipeline,examples/docker/stable_diffusion_2_0_docker.py,diffusers.DPMSolverMultistepScheduler.from_pretrained;diffusers.DiffusionPipeline.from_pretrained,stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2
github.com/cloneofsimo/paint-with-words-sd,change_model_path.py,diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/drboog/Shifted_Diffusion,diffusers/tests/test_pipelines_flax.py,diffusers.FlaxDiffusionPipeline.from_pretrained;diffusers.FlaxStableDiffusionPipeline.from_pretrained;diffusers.FlaxStableDiffusionPipeline.from_pretrained;diffusers.FlaxStableDiffusionPipeline.from_pretrained;diffusers.FlaxStableDiffusionPipeline.from_pretrained;diffusers.FlaxStableDiffusionPipeline.from_pretrained,hf-internal-testing/tiny-stable-diffusion-pipe;hf-internal-testing/tiny-stable-diffusion-pipe;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4
github.com/intel/neural-compressor,examples/pytorch/diffusion_model/diffusers/textual_inversion/textual_inversion.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/drboog/Shifted_Diffusion,diffusers/tests/pipelines/stable_diffusion_2/test_stable_diffusion_attend_and_excite.py,diffusers.StableDiffusionAttendAndExcitePipeline.from_pretrained,CompVis/stable-diffusion-v1-4
github.com/vijishmadhavan/UnpromptedControl,obrem.py,diffusers.ControlNetModel.from_pretrained,thepowefuldeez/sd21-controlnet-canny
github.com/WGS-note/finetune_stable_diffusion,diffusers/tests/pipelines/dit/test_dit.py,diffusers.DiTPipeline.from_pretrained;diffusers.DiTPipeline.from_pretrained,facebook/DiT-XL-2-256;facebook/DiT-XL-2-512
github.com/Zeqiang-Lai/Anything2Image,tasks/text2img.py,diffusers.StableUnCLIPImg2ImgPipeline.from_pretrained,stabilityai/stable-diffusion-2-1-unclip
github.com/WGS-note/finetune_stable_diffusion,diffusers/tests/pipelines/latent_diffusion/test_latent_diffusion_uncond.py,diffusers.LDMPipeline.from_pretrained,CompVis/ldm-celebahq-256
github.com/bentoml/BentoML,tests/integration/frameworks/models/diffusers.py,diffusers.StableDiffusionPipeline.from_pretrained,hf-internal-testing/tiny-stable-diffusion-torch
github.com/WGS-note/finetune_stable_diffusion,diffusers/tests/pipelines/unclip/test_unclip_image_variation.py,diffusers.UnCLIPImageVariationPipeline.from_pretrained,kakaobrain/karlo-v1-alpha-image-variations
github.com/aneesh-aparajit/stable-diffusion-with-sam,app.py,diffusers.StableDiffusionInpaintPipeline.from_pretrained,stabilityai/stable-diffusion-2-inpainting
github.com/Skquark/AI-Friends,SD_Deluxe.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.StableDiffusionInpaintPipeline.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.StableDiffusionInpaintPipeline.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.DiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.DanceDiffusionPipeline.from_pretrained,CompVis/stable-diffusion-safety-checker;CompVis/stable-diffusion-safety-checker;CompVis/stable-diffusion-safety-checker;CompVis/stable-diffusion-safety-checker;CompVis/stable-diffusion-safety-checker;CompVis/stable-diffusion-safety-checker;CompVis/stable-diffusion-safety-checker;CompVis/stable-diffusion-safety-checker;CompVis/stable-diffusion-safety-checker;CompVis/stable-diffusion-safety-checker;CompVis/stable-diffusion-safety-checker;CompVis/stable-diffusion-safety-checker;CompVis/stable-diffusion-safety-checker
github.com/drboog/ProFusion,diffusers/tests/pipelines/versatile_diffusion/test_versatile_diffusion_image_variation.py,diffusers.VersatileDiffusionImageVariationPipeline.from_pretrained,shi-labs/versatile-diffusion
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/pipelines/versatile_diffusion/test_versatile_diffusion_mega.py,diffusers.VersatileDiffusionPipeline.from_pretrained;diffusers.VersatileDiffusionPipeline.from_pretrained;diffusers.VersatileDiffusionPipeline.from_pretrained,shi-labs/versatile-diffusion;shi-labs/versatile-diffusion
github.com/pbloem/blog,2022/sd.py,diffusers.StableDiffusionPipeline.from_pretrained,CompVis/stable-diffusion-v1-4
github.com/declare-lab/tango,diffusers/tests/pipelines/stable_diffusion_2/test_stable_diffusion_flax.py,diffusers.FlaxStableDiffusionPipeline.from_pretrained;diffusers.FlaxDPMSolverMultistepScheduler.from_pretrained;diffusers.FlaxStableDiffusionPipeline.from_pretrained,stabilityai/stable-diffusion-2
github.com/MichWozPol/LEGO_StableDiffusion,diffusers/tests/test_config.py,diffusers.DDIMScheduler.from_pretrained;diffusers.EulerDiscreteScheduler.from_pretrained;diffusers.EulerAncestralDiscreteScheduler.from_pretrained;diffusers.PNDMScheduler.from_pretrained;diffusers.DDPMScheduler.from_pretrained;diffusers.DDPMScheduler.from_pretrained;diffusers.DDPMScheduler.from_pretrained;diffusers.DPMSolverMultistepScheduler.from_pretrained,hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;google/ddpm-celebahq-256;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/examples/text_to_image/train_text_to_image_flax.py,diffusers.FlaxAutoencoderKL.from_pretrained;diffusers.FlaxUNet2DConditionModel.from_pretrained;diffusers.pipelines.stable_diffusion.FlaxStableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/huggingface/diffusers,tests/pipelines/dance_diffusion/test_dance_diffusion.py,diffusers.DanceDiffusionPipeline.from_pretrained;diffusers.DanceDiffusionPipeline.from_pretrained,harmonai/maestro-150k;harmonai/maestro-150k
github.com/Newbeeer/diffusion_restart_sampling,diffuser/diffusers/test.py,diffusers.StableDiffusionPipeline.from_pretrained,runwayml/stable-diffusion-v1-5
github.com/WGS-note/finetune_stable_diffusion,diffusers/tests/pipelines/text_to_video/test_text_to_video.py,diffusers.TextToVideoSDPipeline.from_pretrained;diffusers.TextToVideoSDPipeline.from_pretrained,damo-vilab/text-to-video-ms-1.7b;damo-vilab/text-to-video-ms-1.7b
github.com/huggingface/diffusers,tests/pipelines/stable_diffusion/test_stable_diffusion_inpaint_legacy.py,diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained;diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained;diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained;diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained;diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained;diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained;diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained;diffusers.StableDiffusionInpaintPipelineLegacy.from_pretrained,CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;CompVis/stable-diffusion-v1-4;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
github.com/huggingface/diffusers,tests/pipelines/unclip/test_unclip.py,diffusers.UnCLIPPipeline.from_pretrained;diffusers.UnCLIPPipeline.from_pretrained;diffusers.UnCLIPPipeline.from_pretrained,kakaobrain/karlo-v1-alpha;kakaobrain/karlo-v1-alpha;kakaobrain/karlo-v1-alpha
github.com/microsoft/LMOps,promptist/diffusers/tests/test_config.py,diffusers.DDIMScheduler.from_pretrained;diffusers.EulerDiscreteScheduler.from_pretrained;diffusers.EulerAncestralDiscreteScheduler.from_pretrained;diffusers.PNDMScheduler.from_pretrained;diffusers.DDPMScheduler.from_pretrained;diffusers.DDPMScheduler.from_pretrained;diffusers.DPMSolverMultistepScheduler.from_pretrained,hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;hf-internal-testing/tiny-stable-diffusion-torch;google/ddpm-celebahq-256;hf-internal-testing/tiny-stable-diffusion-torch
github.com/WGS-note/finetune_stable_diffusion,diffusers/examples/community/stable_unclip.py,diffusers.pipelines.StableDiffusionImageVariationPipeline.from_pretrained,lambdalabs/sd-image-variations-diffusers
github.com/laurauzcategui/fastapi_ml_stablediffusion,backend/services.py,diffusers.StableDiffusionPipeline.from_pretrained,CompVis/stable-diffusion-v1-4
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/pipelines/unclip/test_unclip.py,diffusers.UnCLIPPipeline.from_pretrained;diffusers.UnCLIPPipeline.from_pretrained;diffusers.UnCLIPPipeline.from_pretrained,kakaobrain/karlo-v1-alpha;kakaobrain/karlo-v1-alpha;kakaobrain/karlo-v1-alpha
github.com/LukasStruppek/Exploiting-Cultural-Biases-via-Homoglyphs,generate_stable_diffusion_images_embedding_diff.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained,runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
github.com/nod-ai/SHARK,shark/examples/shark_training/stable-diffusion-img2img/stable_diffusion_img2img.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/open-mmlab/playground,mmocr_sam/mmocr_sam_inpainting_app.py,diffusers.StableDiffusionInpaintPipeline.from_pretrained,stabilityai/stable-diffusion-2-inpainting
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/pipelines/stable_diffusion/test_onnx_stable_diffusion_upscale.py,diffusers.OnnxStableDiffusionUpscalePipeline.from_pretrained;diffusers.OnnxStableDiffusionUpscalePipeline.from_pretrained;diffusers.OnnxStableDiffusionUpscalePipeline.from_pretrained;diffusers.OnnxStableDiffusionUpscalePipeline.from_pretrained;diffusers.OnnxStableDiffusionUpscalePipeline.from_pretrained;diffusers.OnnxStableDiffusionUpscalePipeline.from_pretrained;diffusers.LMSDiscreteScheduler.from_pretrained;diffusers.OnnxStableDiffusionUpscalePipeline.from_pretrained,ssube/stable-diffusion-x4-upscaler-onnx;ssube/stable-diffusion-x4-upscaler-onnx;ssube/stable-diffusion-x4-upscaler-onnx
github.com/jialuli-luka/PanoGen,Stable-Diffusion/diffusers/tests/pipelines/stable_diffusion_safe/test_safe_diffusion.py,diffusers.pipelines.stable_diffusion_safe.StableDiffusionPipelineSafe.from_pretrained;diffusers.pipelines.stable_diffusion_safe.StableDiffusionPipelineSafe.from_pretrained;diffusers.pipelines.stable_diffusion_safe.StableDiffusionPipelineSafe.from_pretrained;diffusers.pipelines.stable_diffusion_safe.StableDiffusionPipelineSafe.from_pretrained;diffusers.pipelines.stable_diffusion_safe.StableDiffusionPipelineSafe.from_pretrained,hf-internal-testing/tiny-stable-diffusion-lms-pipe;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5;runwayml/stable-diffusion-v1-5
github.com/IBM/BadDiffusion,diffusers/examples/text_to_image/train_text_to_image.py,diffusers.AutoencoderKL.from_pretrained;diffusers.UNet2DConditionModel.from_pretrained;diffusers.pipelines.stable_diffusion.StableDiffusionSafetyChecker.from_pretrained,CompVis/stable-diffusion-safety-checker
github.com/WGS-note/finetune_stable_diffusion,diffusers/tests/pipelines/stable_diffusion_2/test_stable_diffusion_v_pred.py,diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.EulerDiscreteScheduler.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.DPMSolverMultistepScheduler.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained;diffusers.StableDiffusionPipeline.from_pretrained,stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2-1;stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2;stabilityai/stable-diffusion-2
